thread_count,gsm,tensile_strength,shrinkage_percent,color_fastness,fabric_thickness,defect_count,elongation_percent,moisture_absorption,fabric_type,weave_type,finish_type,production_method,batch_id,roll_number,inspection_time_minutes,warehouse_id,operator_name,inspection_shift,machine_temperature,humidity_level,inspection_notes,fabric_quality
177,391,73.60764406,1.480634355,3,1.320867107,0,9.757545393,8.92983499,wool,plain,printed,handloom,228755,1461,23.47313234,WH-C,John,Evening,40.2361394,35.81593969,Looks fine,High
288,244,18.68921039,8.484430722,1,0.354499644,11,31.52377258,3.265804506,silk,satin,printed,handloom,227523,2845,27.71061491,WH-A,Priya,Evening,21.67875049,75.21625033,Looks fine,High
180,98,38.95385292,4.233112992,5,1.488928009,9,16.09334151,11.74828497,cotton,twill,dyed,powerloom,475135,1780,54.25103022,WH-B,Priya,Night,20.62960554,48.48513403,Minor issue,Low
344,179,97.52711795,7.404712837,5,1.083939175,11,34.75787316,6.070160825,cotton,plain,printed,handloom,549619,458,52.91852722,WH-B,Priya,Morning,24.17231461,59.65509917,Approved,Medium
326,200,78.91274309,4.61824891,4,1.03069168,11,35.02610351,4.553120883,silk,plain,dyed,handloom,886907,743,12.87980897,WH-B,Priya,Morning,37.19244532,56.06905676,Approved,Medium
340,209,67.07233739,8.326518376,5,0.378760735,3,34.72531771,14.55553571,cotton,plain,printed,powerloom,888199,847,25.84211736,WH-C,John,Night,42.14626103,65.61979645,Looks fine,High
121,107,95.99508131,3.797601349,2,0.895779709,7,36.91248881,9.380481672,cotton,satin,raw,handloom,201661,1720,45.96869314,WH-B,Ramesh,Evening,30.47790237,69.69481161,Minor issue,Medium
192,356,74.16536689,,2,1.01430765,3,23.25184048,9.225751823,cotton,satin,printed,handloom,567417,3756,5.696696866,WH-A,Ramesh,Morning,40.881532,45.399866,Recheck,Medium
241,270,118.0883085,9.790828006,2,1.351120323,2,37.62308796,5.639603441,wool,satin,raw,handloom,907552,39,22.55993081,WH-A,John,Morning,43.67727022,49.57718209,Looks fine,High
,125,45.54648657,4.71519204,2,0.313852869,5,24.21878786,3.146355186,polyester,twill,printed,handloom,846434,1225,8.908202106,WH-A,Ramesh,Morning,30.70617345,35.92622387,Looks fine,Medium
206,397,111.0841555,4.148884163,4,0.342327954,14,5.27392103,7.866494642,linen,satin,raw,handloom,593657,2233,32.38204937,WH-A,Anita,Morning,34.3382098,83.19451969,Minor issue,Low
132,152,44.8514962,3.536172118,2,0.577226265,5,36.94960043,9.262145964,polyester,satin,raw,handloom,645939,2094,38.40430608,WH-C,John,Evening,35.20416883,50.68305969,Minor issue,Medium
81,101,116.0081653,7.625400719,1,1.239724896,13,8.049152176,9.953015105,polyester,twill,raw,handloom,137014,3133,34.23267172,WH-C,Suresh,Evening,24.70112637,89.05333072,OK,Low
258,380,54.91816998,5.251579406,2,1.216309489,4,21.38217983,14.00869571,wool,satin,raw,powerloom,939824,1713,18.4419213,WH-C,Priya,Night,32.38686828,40.52528412,Looks fine,Medium
202,227,,4.29223036,4,0.933592889,8,14.9046794,9.628206483,wool,plain,dyed,handloom,328943,3477,11.32900341,WH-A,Anita,Morning,20.77109902,56.4047952,Minor issue,Medium
171,,74.10927726,1.400425097,3,0.610501561,3,20.86668641,7.886671579,wool,satin,raw,handloom,978169,2478,25.73489981,WH-B,John,Night,42.55522201,63.98051402,Approved,High
162,248,43.94607483,4.528673799,2,0.95340164,1,26.01227704,9.962040692,polyester,satin,raw,handloom,700421,1723,28.62733658,WH-B,Ramesh,Morning,30.90853574,38.84026562,OK,High
272,269,61.58740442,,2,1.464339025,12,21.97561672,10.78361288,wool,satin,dyed,powerloom,891345,2090,59.48013301,WH-C,Suresh,Evening,42.15099043,80.69021326,Recheck,Low
109,220,116.0474147,3.840975659,1,1.172482082,6,12.52543164,4.275341928,cotton,satin,raw,handloom,744334,693,50.43177812,WH-B,Ramesh,Evening,44.807755,65.25577409,Recheck,High
196,321,105.1030367,5.386087083,4,0.895403919,7,11.51736975,10.44512564,silk,plain,raw,powerloom,962777,677,8.951319139,WH-C,Ramesh,Evening,36.6913376,77.75084395,OK,High
308,384,84.36401743,,1,0.364191384,9,37.81959056,13.87839303,silk,twill,dyed,handloom,813573,2071,16.68516047,WH-B,Anita,Night,22.62867058,83.59530302,Approved,High
344,344,74.28930567,7.942376905,1,0.36780303,10,17.23516818,11.10345877,,satin,printed,handloom,377979,1412,58.7050162,WH-C,Anita,Morning,36.6901459,47.68667389,OK,Low
202,372,69.92740386,5.64763126,5,1.286760566,13,21.964345,10.60028851,polyester,plain,raw,handloom,519512,3670,25.47649269,WH-B,Ramesh,Evening,24.3165285,51.11663267,Approved,Low
111,,45.92354666,2.853728323,5,0.865552376,7,21.29580321,6.996004171,cotton,twill,printed,handloom,497962,35,53.32759845,WH-C,Ramesh,Night,22.16079658,30.16338812,Approved,Medium
306,389,97.8924601,1.817213434,3,0.255531072,9,29.6774659,3.950925307,wool,plain,printed,handloom,991255,1726,57.5650951,WH-C,Anita,Morning,30.4060747,84.08036241,Recheck,High
150,97,70.5182104,7.105107445,4,0.534465707,0,7.291221755,7.777498448,linen,satin,dyed,powerloom,691647,2038,50.21489068,WH-B,Ramesh,Night,24.16010913,76.09697237,Looks fine,High
106,278,91.87430742,3.519214483,3,0.543883516,2,28.22912071,14.48732923,silk,satin,printed,handloom,727952,647,44.59138201,WH-A,Anita,Evening,38.47380065,56.80842165,Approved,High
248,149,107.6570587,7.282171926,2,1.265069005,11,7.081891537,14.84110164,cotton,twill,raw,handloom,313607,1456,43.90365242,WH-B,Priya,Night,41.68041936,70.15601835,Recheck,Low
155,98,,1.17798082,2,1.182092491,7,21.44918568,4.258606624,wool,plain,raw,handloom,778429,2590,7.059525971,WH-A,Priya,Morning,36.26853524,70.02293145,Minor issue,Low
,,110.1577567,2.882215416,1,0.322834083,13,25.25557345,3.343272063,polyester,plain,printed,powerloom,540751,2973,52.19984678,WH-A,Suresh,Evening,20.04603562,55.4214741,Looks fine,Medium
304,137,77.73725452,2.376490695,4,0.541006394,5,29.44015439,3.863200972,polyester,twill,printed,handloom,568755,647,10.57986207,WH-B,Anita,Evening,20.87902849,30.95823069,Approved,High
318,168,37.84879453,,4,1.102196551,8,28.97058148,3.904561919,cotton,satin,printed,handloom,872898,2129,39.0438991,WH-B,Ramesh,Evening,30.91659966,46.47858329,Looks fine,Medium
242,118,39.93735387,7.319365258,4,0.845345634,8,10.59701929,6.903029281,cotton,satin,dyed,powerloom,998837,2752,5.510218447,WH-B,John,Morning,25.22681678,61.20241482,OK,Low
273,240,107.8459365,3.287833772,4,0.348432818,6,39.52696815,11.04433905,silk,plain,printed,handloom,667929,695,31.35516954,WH-B,Suresh,Evening,43.7846881,68.11603646,Recheck,High
347,224,69.66095377,,5,1.279472184,4,27.53018556,6.700336369,linen,plain,dyed,powerloom,779543,3169,45.34991997,WH-C,Suresh,Evening,35.15850497,52.29181613,Approved,High
,98,27.81998083,2.374329997,5,0.206902298,3,39.31599475,5.996831789,polyester,satin,raw,handloom,456020,3413,16.34750594,WH-C,Priya,Evening,30.55221953,63.30729872,Approved,High
219,172,25.00759346,8.318370596,5,0.946489863,10,14.48218168,8.881922929,polyester,satin,dyed,powerloom,675398,367,17.61024619,WH-B,Suresh,Evening,39.89337365,36.99661931,Minor issue,Low
162,235,35.23121194,9.638867138,1,1.212817504,14,6.092750854,13.50452974,cotton,satin,dyed,powerloom,201502,4553,16.14556345,WH-A,Priya,Night,30.3082809,65.31815373,Recheck,Medium
227,143,44.39197303,7.21513867,4,1.322354326,12,25.96620564,7.189558326,cotton,satin,raw,handloom,751718,1366,45.56700649,WH-B,John,Morning,23.48488685,56.06740458,Minor issue,Low
,327,30.40224814,7.871444382,4,0.381458654,3,29.79236929,9.282045049,cotton,satin,dyed,powerloom,661091,2445,5.3655613,WH-C,Suresh,,43.57859055,42.65256823,Approved,Medium
117,310,72.62354125,6.859139888,1,1.256312907,8,21.76794259,12.28015396,polyester,plain,printed,powerloom,137079,4847,19.07499945,WH-A,John,Evening,43.99894097,46.63321159,Minor issue,Low
300,284,58.80383807,4.546824355,3,1.149893491,6,10.22261818,9.39252898,wool,plain,dyed,powerloom,936682,1343,29.54189254,WH-B,Anita,Evening,40.53496525,55.60040528,OK,Medium
274,,118.7806728,2.380905968,1,0.325722271,3,17.37416209,7.233007439,linen,twill,printed,powerloom,551538,589,22.52973939,WH-A,John,Night,22.49248938,67.77272836,Minor issue,High
121,106,94.18380496,6.864192238,3,0.368617646,13,21.0270071,11.43540487,polyester,satin,dyed,handloom,492452,691,27.44821507,WH-B,Ramesh,Morning,26.37011374,59.06813738,Approved,Low
,153,106.2519258,6.129326286,4,0.996137572,10,30.33441723,14.69571255,silk,twill,dyed,powerloom,570971,1489,56.19104272,WH-A,Suresh,Night,30.94477254,68.367378,Recheck,Medium
215,162,29.25898695,2.307305544,4,1.31654054,9,31.21590389,11.42197328,linen,satin,raw,powerloom,633923,1567,17.97312627,WH-C,Anita,Morning,38.99643762,85.5072943,OK,Medium
132,104,19.26085946,4.528109282,3,0.984194585,7,8.759526339,10.42980593,linen,plain,raw,powerloom,146037,3399,30.43282918,WH-C,Ramesh,Morning,28.49483007,79.15446287,Approved,Low
300,289,,9.817150981,4,1.225366917,12,27.81040793,5.030228428,wool,plain,printed,handloom,783744,965,48.63508528,WH-C,Ramesh,Night,42.62940951,39.53221528,Approved,Low
295,274,19.05883464,2.655034984,1,0.713390346,10,16.87338683,3.972726456,wool,satin,dyed,handloom,739631,923,28.42650875,WH-A,Anita,Morning,23.16455382,39.22269011,OK,Low
136,247,82.56127576,4.63711536,5,1.213880074,8,24.99255362,6.941981558,linen,twill,raw,handloom,658458,1443,39.55867146,WH-A,Suresh,Morning,33.07872929,65.96721769,OK,Medium
259,257,92.74636653,7.595379229,1,1.380801261,0,24.27751165,9.371812351,silk,twill,dyed,powerloom,672064,3271,6.156358084,WH-B,Ramesh,Morning,22.04536949,54.49133381,Approved,High
188,220,,1.471215317,5,0.408153298,2,34.59838997,5.196515228,silk,satin,raw,powerloom,736399,2452,59.2746552,WH-C,John,Evening,24.98350513,88.35626302,Approved,High
257,271,58.2033642,3.375112678,2,0.781260525,10,36.7226017,4.623214046,wool,plain,printed,powerloom,300569,1476,59.98773825,WH-C,Ramesh,Evening,20.76710228,52.61275998,Recheck,Medium
315,182,,4.715166979,2,1.466030366,1,29.63436442,3.758662955,silk,plain,printed,handloom,481362,214,20.76599401,WH-C,Ramesh,Evening,22.58781604,61.40074663,OK,High
,373,15.07402624,8.656073507,3,0.278887342,3,39.14078277,8.063792932,polyester,plain,printed,powerloom,181009,4821,24.26037816,WH-C,Priya,Night,28.1936967,35.09585437,Recheck,Medium
258,369,57.36928369,4.481548272,2,0.621791085,7,10.09489419,4.473344367,wool,satin,raw,powerloom,518090,2392,49.89261254,WH-C,Priya,Evening,23.94954065,48.15191052,Looks fine,Medium
324,321,97.54575707,,5,0.973612182,13,22.91105823,14.00502912,cotton,plain,printed,powerloom,289515,1513,17.13749629,WH-A,Anita,Morning,34.70407283,58.70004502,Looks fine,Medium
341,,90.62156715,3.88070542,2,0.211439455,2,20.00527201,14.28863808,polyester,plain,printed,handloom,461414,2075,11.57648707,WH-A,Suresh,Evening,25.65180425,32.54969427,OK,High
97,226,80.45119821,,2,0.552256208,10,25.14885015,11.9892591,wool,plain,printed,handloom,805637,2072,42.17828147,WH-C,Anita,Morning,27.2676457,31.99762658,Looks fine,Low
308,359,,,2,0.343660364,10,21.91005584,4.032005261,linen,plain,dyed,powerloom,842353,3244,37.04044375,WH-A,Suresh,Evening,27.39513287,64.97195657,Looks fine,Low
187,228,112.1900911,8.458059332,3,1.161653552,14,23.79218842,5.457491012,polyester,plain,printed,powerloom,161809,4075,17.57043885,WH-A,Anita,Night,27.70471382,64.68255032,OK,Low
302,161,69.0744542,7.242360839,3,0.681641867,6,31.2608913,6.919633061,cotton,satin,printed,powerloom,485290,4984,53.28977889,WH-B,Suresh,Morning,30.13728187,53.41246898,OK,Medium
340,338,48.14381943,0.606509843,2,0.91452014,5,35.14156879,4.398899028,polyester,satin,raw,powerloom,327594,808,46.06184127,WH-C,Ramesh,Evening,35.5983639,55.88474898,Approved,High
299,111,28.36692494,7.352052361,2,1.312794654,11,32.46486273,8.496259819,linen,plain,printed,powerloom,724652,1375,47.92910734,WH-A,John,Evening,42.81258648,39.07422481,Minor issue,Low
183,197,23.25803847,3.368951797,3,0.599804001,12,36.35939205,9.31049074,linen,satin,dyed,handloom,510926,65,38.47340125,WH-B,Anita,Night,37.01183495,79.39951991,Looks fine,Low
177,270,19.17494444,8.212727734,1,1.499102905,11,18.15021929,9.897482257,polyester,satin,dyed,handloom,621585,1284,10.95251007,WH-C,John,Night,41.91322293,69.23472603,OK,Low
,,61.61156097,6.934887126,4,1.431066303,14,10.87919678,8.174380843,wool,plain,dyed,powerloom,604153,1576,37.9052152,WH-B,Priya,Morning,24.24451667,42.65936683,OK,Low
,238,82.05413768,7.815567429,3,0.897263644,1,34.19873143,13.06703866,cotton,twill,printed,handloom,279886,808,6.612604178,WH-A,Priya,Night,22.93943298,40.43511583,Approved,High
252,273,68.67295487,2.735303662,5,1.31318291,7,29.37638586,6.967603278,,plain,raw,powerloom,570606,2669,57.11378645,WH-C,Ramesh,Night,27.79470193,56.69085711,Looks fine,High
114,193,104.0353993,0.848482751,1,0.366689095,14,14.69374482,7.43926457,wool,,dyed,handloom,238939,4969,16.75602176,WH-A,Anita,Morning,27.63036488,49.76526275,Minor issue,Low
230,170,97.89404678,4.444260292,1,1.405811172,5,10.27549072,5.149434909,linen,plain,raw,handloom,560202,2515,11.45443148,WH-A,Anita,Morning,33.92212978,38.32568663,Looks fine,Medium
,302,114.498567,9.9747526,2,1.481664211,14,30.01326988,11.14369848,cotton,satin,dyed,handloom,272611,375,23.15443988,WH-C,Suresh,Night,29.7472945,36.07890839,Minor issue,Low
254,335,68.71592727,4.540876561,4,0.70687081,6,5.150725916,9.694510569,wool,twill,dyed,powerloom,713550,3124,45.34130286,WH-A,John,Morning,27.69927102,41.16844024,Looks fine,Medium
185,140,102.7998434,0.51477169,2,1.085376936,14,21.60356859,10.26389691,wool,satin,raw,handloom,329626,172,47.0574052,WH-A,Ramesh,Morning,42.22420835,30.91069936,Recheck,Low
203,,22.08152058,6.393666511,4,0.309774074,9,11.08137235,4.891640912,wool,satin,dyed,powerloom,373878,1550,41.07034678,WH-A,Ramesh,Evening,40.62650982,81.16174798,Minor issue,Low
306,95,113.5985074,3.40762615,5,0.517456141,0,23.37123073,4.902922422,wool,plain,dyed,handloom,713895,2805,5.743424547,WH-C,Suresh,Evening,25.9556921,86.59212577,Looks fine,High
266,240,110.6275662,5.102481308,3,0.644431819,9,11.52650086,14.4177779,cotton,twill,raw,handloom,640456,4553,40.9879876,WH-C,Suresh,Evening,31.29005985,45.10477685,Minor issue,Medium
348,,101.7752574,7.51328001,5,0.164251421,8,18.6224868,5.01641475,,plain,raw,handloom,623109,4837,35.47093502,WH-B,Ramesh,Night,23.74271255,76.19940681,OK,High
221,279,69.13970963,9.974398095,2,1.386490918,12,27.83706599,13.64996451,wool,plain,dyed,handloom,261277,3757,57.06921229,WH-B,Suresh,Morning,41.9792227,84.78797412,Recheck,Low
334,338,,6.063775089,5,1.309212059,6,30.80084314,13.083821,silk,satin,raw,handloom,592836,677,43.92264027,WH-B,John,Night,28.8052042,60.31572928,Recheck,High
202,357,27.66749613,7.644126465,2,1.361862384,5,38.96129186,11.18322618,cotton,plain,dyed,powerloom,549316,2871,11.04529921,WH-C,Ramesh,Night,39.95200736,31.51749729,Approved,Medium
92,212,,8.161830406,5,1.047193507,12,18.94830963,13.41764528,wool,plain,printed,powerloom,936785,1535,34.73899553,WH-A,Suresh,Morning,26.43051995,37.95182208,Minor issue,Low
,112,94.77676053,9.002786764,5,0.87328958,8,30.34161684,4.864344868,silk,twill,raw,handloom,396441,25,5.731461406,WH-A,John,Morning,20.19674874,48.70612258,Recheck,Medium
252,215,77.85142821,1.744520249,5,0.818285526,7,10.95691308,7.526992921,silk,plain,printed,powerloom,172961,2110,44.25971011,WH-B,Suresh,Morning,20.49867197,40.57550153,Minor issue,High
111,396,118.764137,,5,1.402619955,4,28.52449885,4.773271227,wool,twill,printed,powerloom,974886,1881,15.03337973,WH-B,Anita,Morning,43.92642023,72.12972746,OK,High
,381,105.4209728,6.514267272,4,0.95293483,0,21.85211164,14.69497997,linen,satin,printed,powerloom,640172,1624,12.18342481,WH-B,John,Morning,25.16794648,48.89088597,Looks fine,High
312,349,84.5481994,2.671131787,1,1.347459046,8,29.88624252,6.600088465,linen,plain,printed,powerloom,236061,2198,23.71774551,WH-A,Anita,Morning,33.11438331,35.84568798,Minor issue,Medium
117,247,106.6413183,0.94851689,3,0.980637155,6,33.82137092,3.35118518,polyester,twill,printed,powerloom,117441,1256,55.84589741,WH-A,John,Night,24.40218295,85.53305315,Approved,High
332,335,63.8489975,7.557598194,3,1.355191711,4,28.82568291,14.99916051,silk,plain,dyed,powerloom,977983,2827,7.834623378,WH-A,Ramesh,Night,36.2641354,52.22851715,Minor issue,High
302,142,110.340545,8.723183932,4,1.178902548,10,25.92904878,9.972797183,cotton,plain,printed,powerloom,441054,2093,25.29940667,WH-A,Anita,Evening,26.2119818,89.2457843,OK,Medium
,350,74.62625878,1.713021535,1,0.573264899,2,17.4946093,4.040952435,cotton,twill,printed,handloom,490859,3791,27.04244092,WH-B,Suresh,,21.60949092,78.99507284,Recheck,High
92,149,65.6229651,5.075875399,3,1.406689339,9,37.06948184,5.004200972,polyester,satin,printed,handloom,908510,2900,23.87096154,WH-C,Suresh,Evening,31.6306875,70.89459833,Approved,Medium
229,,108.6520452,,5,1.439102586,12,13.25932859,11.51115403,polyester,satin,dyed,handloom,205619,2482,31.30652545,WH-A,Ramesh,Evening,28.31142874,47.73666883,Recheck,Medium
292,220,51.5556815,1.756610448,4,0.285195525,1,24.7053859,3.283909568,cotton,plain,raw,handloom,399649,4351,15.31446041,WH-A,Ramesh,Morning,32.72023233,70.34706294,Minor issue,High
197,115,103.2434754,2.071853599,4,0.911895061,10,26.81032947,6.780329791,cotton,twill,printed,handloom,778885,3403,44.45777323,WH-C,John,Evening,32.38192004,69.56106838,Recheck,High
316,352,87.37027581,2.844994139,2,0.916671725,2,18.58559136,5.418444865,silk,twill,dyed,handloom,819975,1133,43.43041257,WH-C,John,Night,37.15098437,61.81467562,Minor issue,High
320,336,93.70443667,5.95187259,4,1.029963189,8,39.1453031,7.389234153,cotton,twill,printed,handloom,620004,259,52.51756843,WH-B,Anita,,37.35342252,39.43461957,Looks fine,High
291,241,45.76646842,7.690776137,4,0.746495871,3,10.76605678,14.24502674,linen,plain,dyed,handloom,868174,500,33.75148009,WH-A,Ramesh,Night,26.29527085,85.10895799,Looks fine,Medium
302,102,54.98561246,0.967361974,4,0.846653166,10,34.48855759,10.0931702,linen,plain,printed,handloom,782350,4221,20.12186226,WH-B,John,Night,27.86826681,77.5118786,OK,Medium
247,205,104.2974495,3.373967529,3,1.049967405,8,28.96356289,7.47321038,linen,twill,printed,handloom,802419,614,56.57357971,WH-C,Suresh,Morning,43.14787335,62.35548138,OK,High
248,266,56.45613973,3.33469731,4,1.341227467,13,19.4440598,12.66530057,silk,satin,printed,powerloom,672126,1837,44.81494767,WH-A,Priya,Night,23.5070672,60.00043985,Recheck,Low
149,315,109.956694,5.276794202,4,1.378071035,2,39.54026499,4.323025659,silk,twill,dyed,handloom,370046,1467,18.28037433,WH-B,Anita,Night,27.38472985,62.95633432,Minor issue,High
116,110,30.46356525,7.218980872,1,1.152979854,0,20.54332978,9.565792972,polyester,plain,dyed,handloom,641336,2269,53.26436118,WH-C,Ramesh,Night,35.16088532,41.62876497,Minor issue,Medium
318,,40.79347603,3.168577536,2,0.789937919,1,20.50071075,14.26413253,wool,satin,printed,powerloom,962362,1411,14.91114069,WH-B,Ramesh,,39.19692734,59.25762551,Approved,High
314,375,70.18626359,7.031795466,5,1.308110133,13,11.94570901,4.701483747,,twill,dyed,handloom,523381,2110,46.1109044,WH-B,Ramesh,Morning,25.13732342,81.5736388,Looks fine,Low
308,114,75.42310282,2.013094738,5,1.177059007,10,14.4790552,13.4493486,linen,plain,printed,handloom,834870,1838,36.70231971,WH-A,Priya,Night,32.25783751,54.764807,Looks fine,Medium
,359,37.37094991,4.334987835,3,0.529959082,0,27.08891253,13.01418765,wool,satin,raw,powerloom,483586,4550,56.60082656,WH-A,Ramesh,Night,31.00136042,53.30711299,Looks fine,High
119,335,117.4013959,5.772788488,4,0.887811018,3,23.25080275,13.2877147,polyester,twill,dyed,handloom,300237,42,35.49542728,WH-A,Priya,Evening,44.18242865,50.22884526,OK,High
91,212,65.86951935,1.078331364,3,0.261931518,9,8.635402597,7.6229995,wool,plain,dyed,powerloom,885692,1749,5.685171894,WH-A,Priya,Morning,25.00096367,38.91664822,Minor issue,Medium
345,210,19.70479505,0.564334949,1,0.457239843,8,12.69615152,6.463695452,polyester,plain,dyed,powerloom,366024,339,56.68587261,WH-C,Suresh,Morning,43.48108322,87.89887813,Approved,Low
122,235,70.75111923,4.30210119,1,1.371426203,8,25.33536083,7.346777852,linen,plain,dyed,powerloom,649063,433,25.96464444,WH-A,John,Night,39.88359071,63.18726394,Minor issue,Medium
